AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,Major/Minor,strain,plasmid
45.76131630706148,40.91421083837619,1.118469973375091,rpl19a,PolyE
57.426744866310045,45.83681199969039,1.2528520715336384,rpl19a,PolyE
47.45484216320784,46.427624313198386,1.0221251434938798,rpl19a,PolyE
64.03632203015772,52.794321910423335,1.2129395683651132,rpl19a,PolyE
41.21797347693795,36.59063255668365,1.1264624467228312,rpl19a,PolyE
50.97264746952775,45.69507788573496,1.1154953624762358,rpl19a,PolyE
61.02031571209087,51.933982551337245,1.1749592986012904,rpl19a,PolyE
57.91129830007193,48.81808073484302,1.1862674121626986,rpl19a,PolyE
79.90434658414696,73.34643979381367,1.0894100219283773,rpl19a,PolyE
37.62840563218463,35.891666421084985,1.048388369342455,rpl19a,PolyE
89.13539982151461,82.48418517792433,1.0806362411078334,rpl19a,PolyE
53.92262811725933,44.96434765841688,1.199230744475519,rpl19a,PolyE
62.0330597041003,56.41206795800661,1.0996416538085074,rpl19a,PolyE
50.60448428363453,45.51797989303623,1.1117471470076483,rpl19a,PolyE
51.3802063877596,40.370773295520785,1.2727080061520728,rpl19a,PolyE
96.41982056795058,68.76716349242737,1.4021200769545819,rpl19a,PolyE
67.17894334337092,61.84899936365859,1.0861767212816722,rpl19a,PolyE
40.26974590166987,36.121999901568465,1.114826034311608,rpl19a,PolyE
66.69050077221812,52.19762040708863,1.2776540434621289,rpl19a,PolyE
66.75828468856447,64.81994797170526,1.0299033982209507,rpl19a,PolyE
57.77165102984901,48.785546789394466,1.184196034109185,rpl19a,PolyE
58.6841305305875,51.463580370713906,1.140304077327324,rpl19a,PolyE
56.03531042944357,48.61933072827196,1.1525315052693483,rpl19a,PolyE
89.02195279315339,74.10468518254895,1.2012999255560879,rpl19a,PolyE
44.38159641078341,35.47605981352591,1.2510294729478977,rpl19a,PolyE
47.40397650069039,40.21957338872392,1.1786295205702184,rpl19a,PolyE
80.39875817134498,58.208913881571846,1.381210416241732,rpl19a,PolyE
60.51880087523256,51.5107904683458,1.17487618273733,rpl19a,PolyE
56.23012775505601,46.5582595658458,1.2077368930754726,rpl19a,PolyE
61.33375283996855,55.065288124460835,1.1138369548042584,rpl19a,PolyE
46.932466708577635,40.66569042488063,1.1541047555868567,rpl19a,PolyE
59.05758085364464,49.0155245257863,1.2048750151102712,rpl19a,PolyE
62.92308937769167,55.48714412306302,1.1340120377818819,rpl19a,PolyE
46.529844875119046,39.69766110766058,1.1721054484527311,rpl19a,PolyE
49.20920186083016,42.764690961373454,1.1506970062119148,rpl19a,PolyE
50.10099168121956,29.12710671082584,1.7200813035988307,rpl19a,PolyE
64.11359349877166,52.36791053774083,1.2242916098889582,rpl19a,PolyE
60.380696633784,55.41312073606293,1.0896462034936099,rpl19a,PolyE
54.54293861965149,44.69100668411384,1.220445513907828,rpl19a,PolyE
70.57938524933924,61.03331987160078,1.156407441014532,rpl19a,PolyE
50.77126889011456,46.46531406213894,1.092670305041244,rpl19a,PolyE
47.20711206264339,42.9939517485835,1.0979942559990128,rpl19a,PolyE
70.93362967015403,65.26507632734373,1.0868543126247043,rpl19a,PolyE
57.31162626214927,43.68855266613534,1.3118224973054255,rpl19a,PolyE
63.31846595585727,54.091241727245816,1.1705862896462902,rpl19a,PolyE
72.02365002224421,50.06866540783491,1.4384975000946145,rpl19a,PolyE
65.7449748202967,55.58826466852463,1.1827132077667293,rpl19a,PolyE
56.06998625475173,46.20425943409112,1.213524184598906,rpl19a,PolyE
65.2557253437239,51.498551548405935,1.2671371015626904,rpl19a,PolyE
79.8865247137587,62.50336305432723,1.2781156214637959,rpl19a,PolyE
74.43713150292628,67.60284642153717,1.1010946349621726,rpl19a,PolyE
46.55849125868133,41.62848679344571,1.1184286253232687,rpl19a,PolyE
50.75171778435962,45.37059018737001,1.1186038703655121,rpl19a,PolyE
57.39040722752046,49.23024967374391,1.1657549496062911,rpl19a,PolyE
67.71481224229741,58.141135139314585,1.1646627139295254,rpl19a,PolyE
54.53744679379898,39.86797646043389,1.3679512138752137,rpl19a,PolyE
49.6823245547428,38.942668632905445,1.2757812009001008,rpl19a,PolyE
72.76559852581681,61.003197126823146,1.1928161465790084,rpl19a,PolyE
53.94414923868941,49.06280824601585,1.0994916754091415,rpl19a,PolyE
57.00881694386021,47.00528080171528,1.2128172828994117,rpl19a,PolyE
65.41712256955103,54.09736818237502,1.209247783533839,rpl19a,PolyE
78.98497858309408,60.35646879986333,1.3086414787618081,rpl19a,PolyE
57.38594870759178,46.89067739466506,1.2238242630745362,rpl19a,PolyE
62.7238387517226,46.271301266194605,1.3555667775772728,rpl19a,PolyE
57.1683900978183,49.275466815733736,1.1601795739774574,rpl19a,PolyE
33.605919214473204,28.4173818576009,1.1825832296188294,rpl19a,PolyE
71.3686011524331,62.21551545182222,1.147119020619523,rpl19a,PolyE
61.94167317671695,51.37750858928273,1.2056184676428214,rpl19a,PolyE
65.33304907677346,57.089635828217574,1.1443942167254364,rpl19a,PolyE
57.84156884475267,49.90141887685576,1.1591167174522876,rpl19a,PolyE
62.97535415727188,51.73194147693033,1.2173398554035617,rpl19a,PolyE
54.0338243845145,50.16937698264768,1.0770280125902987,rpl19a,PolyE
80.48416736356839,67.36243481970239,1.1947930263950037,rpl19a,PolyE
42.193047938165336,37.054895742210654,1.1386632479470618,rpl19a,PolyE
81.13853270739415,62.393464965713505,1.3004331904307838,rpl19a,PolyE
62.115229356880675,52.82162580048295,1.1759431561516374,rpl19a,PolyE
62.9547188984677,50.01940164296492,1.2586059974854196,rpl19a,PolyE
45.004353537622784,40.634554174019286,1.1075390010405832,rpl19a,PolyE
48.152642832056,42.564437955956414,1.1312881161941335,rpl19a,PolyE
59.0327448026338,51.85757213587566,1.138363065821091,rpl19a,PolyE
60.051137318904985,53.9745890480175,1.1125816495885055,rpl19a,PolyE
75.65900373245876,57.723430241985,1.3107156559352975,rpl19a,PolyE
55.51710617201821,48.431164182097966,1.1463095531480014,rpl19a,PolyE
61.2482874062456,50.09131366167847,1.2227327041155758,rpl19a,PolyE
44.1179341939832,37.35205860021816,1.181137957245696,rpl19a,PolyE
64.97166110825448,55.78864149579802,1.1646037502660487,rpl19a,PolyE
50.23359726696025,44.2246751815492,1.1358726109517705,rpl19a,PolyE
58.64421287854165,46.146442081029235,1.2708284806782588,rpl19a,PolyE
43.026514705721574,40.035896383048616,1.0746984229867076,rpl19a,PolyE
59.60719546692118,48.0458115993509,1.2406325022455544,rpl19a,PolyE
68.76560043901901,65.23118749632559,1.0541828698564244,rpl19a,PolyE
49.624613797974,45.565170544367255,1.0890909263612658,rpl19a,PolyE
52.667524881873405,46.14830999964063,1.1412666007115655,rpl19a,PolyE
60.023584261370026,53.896902857283735,1.113674090333343,rpl19a,PolyE
60.956148374470985,51.54914709714415,1.1824860702272995,rpl19a,PolyE
60.360959586339426,47.772181766354784,1.2635169120295595,rpl19a,PolyE
60.530497178681976,52.35254072880791,1.1562093517530851,rpl19a,PolyE
57.920627642810224,50.31238969609189,1.151219967739066,rpl19a,PolyE
64.02853169103115,54.20825340870251,1.1811583599325506,rpl19a,PolyE
48.99099017680828,42.97004795082712,1.1401195137801856,rpl19a,PolyE
73.26430869716926,59.033718828391045,1.2410586720810532,rpl19a,PolyE
64.55015707598622,57.2858732479259,1.1268075952446677,rpl19a,PolyE
53.998015359801435,50.69818703923561,1.0650876986589692,rpl19a,PolyE
56.90443986232087,48.46067894130248,1.1742394267989067,rpl19a,PolyE
62.198026540804165,52.81244149529127,1.177715416666539,rpl19a,PolyE
47.037844737217455,42.739658097787824,1.1005667062098492,rpl19a,PolyE
43.20738635917948,40.32364768682594,1.071514826603737,rpl19a,PolyE
66.64481337023199,60.46480175442646,1.1022084160782535,rpl19a,PolyE
57.64214961872191,50.12340548964935,1.1500046546243792,rpl19a,PolyE
49.46497584513814,46.21856556137755,1.0702403946191148,rpl19a,PolyE
65.85506627980065,55.31363681458398,1.190575598935077,rpl19a,PolyE
57.298560503195496,55.08306156877369,1.0402210565521246,rpl19a,PolyE
60.836664271210566,50.80987213782071,1.1973394482511663,rpl19a,PolyE
56.82129605411005,52.974239092626675,1.0726212783303353,rpl19a,PolyE
42.589037570036794,37.021719323091176,1.1503797864804504,rpl19a,PolyE
66.27224225412787,58.33017410455392,1.1361571137322202,rpl19a,PolyE
67.65045262269372,52.69090485782083,1.2839113848061476,rpl19a,PolyE
69.82000424926696,55.51414837253063,1.2576974752586698,rpl19a,PolyE
55.80342580964396,44.27967783536197,1.2602491376998923,rpl19a,PolyE
59.25510824639546,48.57071256651209,1.2199760949615943,rpl19a,PolyE
55.604463301974235,46.378295035942074,1.198932890027158,rpl19a,PolyE
54.75744443796152,37.644648772401986,1.4545877362018382,rpl19a,PolyE
62.67687329857654,23.88443653611476,2.6241721551105126,rpl19a,PolyE
45.18075904128603,39.5894445920407,1.1412324549349562,rpl19a,PolyE
62.27389755008096,51.12521501572626,1.218066222918091,rpl19a,PolyE
64.43561417451268,58.427397242310725,1.1028321851696492,rpl19a,PolyE
57.09256520827459,49.31181826701326,1.1577866567225368,rpl19a,PolyE
62.73595885232051,54.607860661919126,1.148844838304928,rpl19a,PolyE
80.18057600843319,75.85560746478215,1.0570158052673826,rpl19a,PolyE
49.652149980007735,41.18397556706177,1.2056181875680467,rpl19a,PolyE
74.22657501257044,64.10245479876586,1.157936544639153,rpl19a,PolyE
46.25317176604861,40.260461853976366,1.1488485138051234,rpl19a,PolyE
83.51008241529767,43.46410640784609,1.9213573984859962,rpl19a,PolyE
48.26106047603362,45.39524202151964,1.0631303706488762,rpl19a,PolyE
64.75057563394701,53.29138764752998,1.2150288910134648,rpl19a,PolyE
69.79173399671386,59.18616912497255,1.1791899193432758,rpl19a,PolyE
51.39877816483077,48.338556975322,1.0633080791193474,rpl19a,PolyE
52.30376498652123,43.888690470287074,1.1917367418818572,rpl19a,PolyE
55.72637664430779,47.508687564073526,1.172972344671726,rpl19a,PolyE
54.81747977893279,46.35790532700604,1.1824839666989566,rpl19a,PolyE
44.36682167558831,38.21421316135219,1.1610031453024536,rpl19a,PolyE
71.81253668773489,66.39973209776126,1.0815184703155771,rpl19a,PolyE
60.56976995117523,53.45153103235335,1.133171843375512,rpl19a,PolyE
50.818514001147186,44.161592020945946,1.1507400814953375,rpl19a,PolyE
39.285893155042274,37.809854961838894,1.03903845160721,rpl19a,PolyE
58.47183562640696,45.57253405825312,1.2830499079042939,rpl19a,PolyE
42.82273597920223,30.08880657824749,1.42321151448262,rpl19a,PolyE
54.107005942409096,47.80063765082539,1.1319306310859394,rpl19a,PolyE
83.85382543580876,57.9833048176062,1.446171888607963,rpl19a,PolyE
55.99411306890518,48.1983370467574,1.1617436720811563,rpl19a,PolyE
60.17809816449514,48.689675724040825,1.2359519193672066,rpl19a,PolyE
30.501170226711,27.12443466322177,1.1244905416616027,rpl19a,PolyE
50.80048293973584,42.26224896829858,1.2020298062661525,rpl19a,PolyE
51.47764870643619,43.96294578332011,1.1709326522420438,rpl19a,PolyE
55.078844105139794,43.25988025137254,1.2732084274179714,rpl19a,PolyE
64.65966541362033,48.558582304566535,1.331580584623856,rpl19a,PolyE
85.25926002056325,71.42460498957021,1.1936959263969782,rpl19a,PolyE
72.14765406089346,59.371485458088095,1.2151903140746647,rpl19a,PolyE
68.5103710958434,65.61979304285663,1.044050398804198,rpl19a,PolyE
73.82746165195272,63.23171409451909,1.1675701459175225,rpl19a,PolyE
52.44026363880319,44.72382364360934,1.1725353372440566,rpl19a,PolyE
64.65165233540307,52.337567934991256,1.2352819377413027,rpl19a,PolyE
71.00005559102333,55.986800183354895,1.2681570541359843,rpl19a,PolyE
70.59329525586755,54.222424490298735,1.30192067063504,rpl19a,PolyE
74.4933564005099,59.224629656135605,1.2578104216611588,rpl19a,PolyE
91.80883284391706,85.65816152972027,1.0718048485322993,rpl19a,PolyE
57.89706439620711,50.35222296864921,1.1498412777575986,rpl19a,PolyE
95.58178544978036,88.11066053057887,1.0847925197043395,rpl19a,PolyE
45.23438797315349,38.64627694127274,1.1704720752762836,rpl19a,PolyE
92.65598966516085,86.08048634124005,1.0763878505269382,rpl19a,PolyE
57.60306151304957,50.53997286013829,1.139752521681349,rpl19a,PolyE
48.18324902511585,41.57760078691166,1.158875166271826,rpl19a,PolyE
49.95239179260383,43.648071555517475,1.1444352525189496,rpl19a,PolyE
56.78786322506703,45.62353063319322,1.2447055814604415,rpl19a,PolyE
81.12496082116172,66.30528235776359,1.2235067544609124,rpl19a,PolyE
63.276266521282835,49.144930953179866,1.287544112770569,rpl19a,PolyE
75.288517136897,72.85571562056913,1.0333920474955987,rpl19a,PolyE
76.32959443550543,62.330793210681335,1.2245888509313112,rpl19a,PolyE
78.87649405916926,71.51735601654765,1.1029000294826174,rpl19a,PolyE
58.42520346599375,46.67374087541053,1.251778888303644,rpl19a,PolyE
68.5276852474914,51.67348185466014,1.326167364534025,rpl19a,PolyE
41.15920349108232,37.09896547689728,1.109443429540198,rpl19a,PolyE
68.23132264958303,66.50249907145852,1.025996370095308,rpl19a,PolyE
69.1764130519509,51.769310909631194,1.3362436516241378,rpl19a,PolyE
80.22669066559826,61.61242151047668,1.3021187724614325,rpl19a,PolyE
97.28472000718868,40.88658840123813,2.37937973822836,rpl19a,PolyE
87.55515562469442,56.44181439335307,1.551246297904368,rpl19a,PolyE
72.23330008482993,61.25652306879942,1.1791936020218141,rpl19a,PolyE
54.58337712651008,48.79702286230929,1.118580067487481,rpl19a,PolyE
68.44282938118401,51.10341639059923,1.3393004659033807,rpl19a,PolyE
52.52523887652305,48.80557208938675,1.0762139777876956,rpl19a,PolyE
76.68732099247873,69.19013455349804,1.1083562922281043,rpl19a,PolyE
69.02179960671023,58.07471702918454,1.1884999727510408,rpl19a,PolyE
59.11929685367419,52.60268728515477,1.123883586653918,rpl19a,PolyE
63.06309182674426,52.169769120890166,1.2088052695922726,rpl19a,PolyE
58.12503933893476,50.92085770589194,1.141478010340137,rpl19a,PolyE
59.632923176625134,46.59065231053064,1.2799332101891738,rpl19a,PolyE
43.05223915305166,32.82798642647189,1.3114492797016366,rpl19a,PolyE
68.89767185099382,54.50908631187216,1.2639667349549355,rpl19a,PolyE
50.76343316072527,40.01964564006055,1.2684628349110105,rpl19a,PolyE
55.005695460841494,43.72832532056834,1.25789622761905,rpl19a,PolyE
47.07992355844846,44.12654078242432,1.0669298504631588,rpl19a,PolyE
60.59339187258749,54.29088511218693,1.1160877511460172,rpl19a,PolyE
44.04322003447484,39.69182741452811,1.1096294351605998,rpl19a,PolyE
56.12601354527335,42.382707930314744,1.324266812718886,rpl19a,PolyE
54.220901939938216,48.34094530882294,1.1216351189152707,rpl19a,PolyE
71.59476339698746,63.14838529473753,1.1337544588484325,rpl19a,PolyE
48.537100752774656,42.21674935814342,1.149711938761862,rpl19a,PolyE
61.8569145878773,54.46119443473723,1.1357979792749977,rpl19a,PolyE
54.56289420776394,45.4499108381117,1.2005060780451655,rpl19a,PolyE
59.19767723822594,49.05358329547574,1.2067961861551877,rpl19a,PolyE
57.70250969266149,48.435077260008754,1.1913372075965398,rpl19a,PolyE
60.39222570853583,47.013092919442826,1.2845831226636848,rpl19a,PolyE
58.36707385740544,46.36716336204574,1.2588019112073252,rpl19a,PolyE
53.09672710301888,26.66734442166962,1.991076661531885,rpl19a,PolyE
49.317249293178065,39.338190989318704,1.2536735435182804,rpl19a,PolyE
52.767027978446826,49.92088910989609,1.0570129843297709,rpl19a,PolyE
65.99212755670288,61.58311410402643,1.07159451932276,rpl19a,PolyE
58.00471245833992,48.912616057326446,1.1858844840839708,rpl19a,PolyE
68.7881899159061,60.56811748713002,1.1357161617334854,rpl19a,PolyE
71.8391130622507,58.49137583500449,1.2282000899568204,rpl19a,PolyE
68.05740620784037,58.44160736256789,1.1645368647309218,rpl19a,PolyE
48.53375219633573,44.01386334137889,1.102692390801958,rpl19a,PolyE
41.121640565409315,39.52339765354317,1.0404378926598399,rpl19a,PolyE
55.695101662736015,52.41825803564894,1.0625134018161866,rpl19a,PolyE
61.7325560546089,53.35466521063555,1.1570226485518895,rpl19a,PolyE
69.36171322059619,56.578242199723874,1.225943234074789,rpl19a,PolyE
58.83033657761221,53.81314427655399,1.0932335838856413,rpl19a,PolyE
32.1846476966242,24.979094740318892,1.2884633342886835,rpl19a,PolyE
60.6732180249565,55.58531632540226,1.0915331968207058,rpl19a,PolyE
62.30164483696187,50.99359203140959,1.2217543882491562,rpl19a,PolyE
33.81531597608888,31.570444539601297,1.0711067414230315,rpl19a,PolyE
76.8909939854911,69.33930817942311,1.108909159960569,rpl19a,PolyE
60.48048222000959,51.3704471414642,1.1773399996589116,rpl19a,PolyE
67.9717969309616,52.75546435741299,1.2884314024886498,rpl19a,PolyE
54.80137485947794,44.61368492540551,1.2283534738523918,rpl19a,PolyE
46.48785891547572,40.952115638631675,1.1351760022776936,rpl19a,PolyE
59.38966635182305,52.05467320403063,1.1409094072888055,rpl19a,PolyE
71.54237939447108,66.10893911871335,1.0821891917823818,rpl19a,PolyE
25.206540484687483,23.47404223070124,1.0738048537597136,rpl19a,PolyE
59.35558923514243,52.231674601662185,1.1363906994713422,rpl19a,PolyE
56.89125442307949,46.43328471346738,1.2252257141433482,rpl19a,PolyE
57.141074120746794,49.14396492893871,1.1627282048441099,rpl19a,PolyE
45.79386169900324,43.75991524596003,1.046479670758297,rpl19a,PolyE
44.23789179453187,30.73430003767874,1.4393655212677168,rpl19a,PolyE
62.33810197751664,56.5159862695596,1.1030171477533415,rpl19a,PolyE
52.33896822595425,42.530218231018424,1.2306301355345983,rpl19a,PolyE
75.8521734723265,63.80223084019002,1.1888639703260349,rpl19a,PolyE
55.634138214594266,48.015527041713376,1.1586697396086527,rpl19a,PolyE
57.361759737431925,48.48522176915432,1.1830771860865188,rpl19a,PolyE
44.83573009307858,40.218387144154875,1.1148067656809248,rpl19a,PolyE
62.559416311947615,47.144630305004505,1.3269680111439286,rpl19a,PolyE
74.81284756275187,62.28055405423327,1.201223218046609,rpl19a,PolyE
51.90861025926619,42.35633789421001,1.2255216772732835,rpl19a,PolyE
66.60098899123841,58.306999570450614,1.1422468911432566,rpl19a,PolyE
74.15009246203302,54.16114397896765,1.3690643700367122,rpl19a,PolyE
59.04577080822504,53.17751356034654,1.1103522307642144,rpl19a,PolyE
43.08768434825016,39.8007951035657,1.0825835070915453,rpl19a,PolyE
56.212502056668974,44.54606681158071,1.2618959670319383,rpl19a,PolyE
58.95673239278359,51.90926971144289,1.135765013079873,rpl19a,PolyE
46.01017687304337,42.34630056510584,1.0865217565417422,rpl19a,PolyE
57.21868317976146,50.39068973388759,1.1355010912121346,rpl19a,PolyE
46.21770368592461,37.601664483085905,1.22913983519837,rpl19a,PolyE
73.45365895089985,55.13726529704115,1.3321962660857904,rpl19a,PolyE
65.10382855574625,60.183692645875325,1.081751977879146,rpl19a,PolyE
54.81462020442377,46.99350874995841,1.1664296125679758,rpl19a,PolyE
63.185038980227944,53.121401649218846,1.189446005161219,rpl19a,PolyE
58.49206381993284,48.61179251523954,1.2032484463846067,rpl19a,PolyE
77.35637648066879,69.00297904647836,1.1210585042794141,rpl19a,PolyE
66.34943920272727,48.74535402528888,1.3611438572854648,rpl19a,PolyE
46.180608333646525,42.83567782475759,1.0780874887184737,rpl19a,PolyE
50.49173729433416,29.9305993518285,1.6869604480957228,rpl19a,PolyE
63.44441080853321,35.09039358153446,1.8080279054470176,rpl19a,PolyE
54.858981295494175,31.9306246408663,1.718067902288485,rpl19a,PolyE
55.06778493268882,28.597317593960263,1.925627631044637,rpl19a,PolyE
47.254398177787664,23.84706905517444,1.981560000872904,rpl19a,PolyE
65.98791403170961,55.47027712694404,1.1896085155784584,rpl19a,PolyE
58.10116943602454,52.36798840882291,1.1094787331230715,rpl19a,PolyE
58.65309325654359,45.08314066675673,1.300998386294614,rpl19a,PolyE
59.62814564748503,54.61732316880415,1.091744197407736,rpl19a,PolyE
63.375061817613926,52.19785982646702,1.2141314227883244,rpl19a,PolyE
61.90356770385014,51.980865904138,1.1908914295119934,rpl19a,PolyE
51.36871836399742,44.65298657898305,1.150398266712473,rpl19a,PolyE
71.18277549939569,61.38551142738576,1.1596022228078906,rpl19a,PolyE
60.415262044664296,51.19150319307128,1.180181441767888,rpl19a,PolyE
70.01379429443543,61.27815038365712,1.1425572386908744,rpl19a,PolyE
52.89120750633824,45.38983373385957,1.1652655045282276,rpl19a,PolyE
76.48499445470914,55.13366260410954,1.387264891213814,rpl19a,PolyE
60.9505669005277,54.040105325762,1.1278765378621745,rpl19a,PolyE
53.52525450658853,45.722021733529054,1.1706668357435555,rpl19a,PolyE
68.8452820151723,59.33053780556492,1.1603684133251686,rpl19a,PolyE
65.6983579092974,58.16155836376425,1.1295838653152168,rpl19a,PolyE
39.48740704627761,36.51645910846016,1.0813591462686243,rpl19a,PolyE
66.88730437637237,52.59694569658228,1.2716955992507122,rpl19a,PolyE
70.17146177539801,67.57933001301384,1.0383568727580608,rpl19a,PolyE
53.48664372763928,47.090623604385705,1.1358236445749232,rpl19a,PolyE
57.69559060201826,47.740889067858745,1.2085152105150352,rpl19a,PolyE
72.29916187995299,62.5620428055759,1.1556394043052134,rpl19a,PolyE
66.24436157444671,60.21970984042446,1.1000445161557058,rpl19a,PolyE
51.617992484735666,43.55090998331346,1.1852333855828296,rpl19a,PolyE
74.94941640460327,68.28623535832551,1.0975772205234824,rpl19a,PolyE
63.811245473337216,52.8706421804077,1.2069315378390426,rpl19a,PolyE
62.464129659332016,53.567731984250706,1.1660775497774838,rpl19a,PolyE
51.24201311238766,45.948174373854144,1.1152132551657126,rpl19a,PolyE
55.05322418992831,47.22688442325219,1.1657178927268557,rpl19a,PolyE
64.31959278037388,57.56870730264643,1.117266580995768,rpl19a,PolyE
63.637384664333815,58.365605987998904,1.0903233777341212,rpl19a,PolyE
58.535846521602,53.12378089750612,1.101876514296631,rpl19a,PolyE
57.514993036592514,28.248740632694183,2.036019721531462,rpl19a,PolyE
64.17867889241775,55.63379803267091,1.1535915425858372,rpl19a,PolyE
59.16862575618345,46.86060095616072,1.2626518770328448,rpl19a,PolyE
36.920682533633446,36.20859027351323,1.0196663900676939,rpl19a,PolyE
69.26850774508495,66.24393421615788,1.045658120471192,rpl19a,PolyE
63.537238431325406,47.59619974583381,1.3349225100032687,rpl19a,PolyE
65.5326186660158,51.31407658082861,1.2770885307229587,rpl19a,PolyE
75.47487552169409,69.2135506838281,1.090463858247471,rpl19a,PolyE
64.44803945373009,57.75846523816794,1.11581980559867,rpl19a,PolyE
62.89371858640772,52.88530220828085,1.189247597351533,rpl19a,PolyE
50.39529870815318,43.563610633423416,1.156820979147405,rpl19a,PolyE
67.326287026389,50.682388770200305,1.328396089056773,rpl19a,PolyE
50.63736581742679,43.15870029559733,1.1732829179425583,rpl19a,PolyE
72.6948330060856,60.559757425841184,1.2003818392949228,rpl19a,PolyE
65.56594799298614,55.84107630647066,1.1741526548152976,rpl19a,PolyE
75.76673734624329,67.52177107304718,1.122108264374115,rpl19a,PolyE
54.388754901939635,47.23466832148518,1.151458385009985,rpl19a,PolyE
67.21363266096688,59.83185833038896,1.1233753143654017,rpl19a,PolyE
73.43338843672551,61.667426592709795,1.1907970300386534,rpl19a,PolyE
64.71090399506434,54.805607301029774,1.1807350959479004,rpl19a,PolyE
56.09015351546159,45.73914352604806,1.2263052867074067,rpl19a,PolyE
33.80351265921168,32.133449256802415,1.0519727399652161,rpl19a,PolyE
61.615680677634984,53.109408185239495,1.1601650777716557,rpl19a,PolyE
49.80340708212387,44.84255295113691,1.1106282716863287,rpl19a,PolyE
62.71790846843635,53.28620643297758,1.1770008162867025,rpl19a,PolyE
43.84168543461041,42.15248086928042,1.0400736689868482,rpl19a,PolyE
49.16585215157311,37.93839955571658,1.2959390150174317,rpl19a,mox
37.54809993685223,21.455887259226262,1.7500138532237182,rpl19a,mox
73.80387596736034,65.83565019073424,1.1210320814564927,rpl19a,mox
60.84800006372145,52.78747111552248,1.1526977666832903,rpl19a,mox
66.71754686855144,60.77508066936542,1.097778005948109,rpl19a,mox
47.97904579260699,44.57247679389965,1.0764276352525597,rpl19a,mox
49.51470746496222,46.806227089910806,1.0578658128083824,rpl19a,mox
51.89603190848804,47.50025128740747,1.0925422603447554,rpl19a,mox
65.77223446485685,56.099059550927365,1.172430250905509,rpl19a,mox
58.62654606439472,48.36591123734955,1.212146004583526,rpl19a,mox
57.58114692260534,51.6712382682559,1.1143752085767253,rpl19a,mox
45.21487632279106,36.54655966851808,1.237185571853978,rpl19a,mox
48.26142056528582,44.17453920569529,1.0925166721164943,rpl19a,mox
54.911851756010655,44.8580149186624,1.224125763379813,rpl19a,mox
61.24908304607362,48.483288215781926,1.2633029916097207,rpl19a,mox
65.06230285570958,52.77113471609603,1.2329146076873072,rpl19a,mox
67.67619122518096,61.41659326009744,1.1019203057807896,rpl19a,mox
54.32154072334212,47.5255508135915,1.1429965522421064,rpl19a,mox
30.19275897246876,27.368853082090748,1.1031795480032693,rpl19a,mox
58.15090664120527,53.437347412243554,1.0882072082021375,rpl19a,mox
53.69196490270707,46.04110681851997,1.1661745038915865,rpl19a,mox
52.51854700601488,47.73058474721327,1.100312248093318,rpl19a,mox
45.15982115763678,42.62712295002257,1.0594151805784224,rpl19a,mox
64.26520546574199,58.01325273641206,1.1077676640152583,rpl19a,mox
56.14536519136815,47.75424427603649,1.1757146624879666,rpl19a,mox
65.30105217423771,52.43934218115916,1.2452683320977969,rpl19a,mox
78.53074200004335,48.48519467367043,1.6196849889661051,rpl19a,mox
62.53859184655447,50.13500080164401,1.2474038265997938,rpl19a,mox
53.68571797721022,48.58143629592393,1.105066504213556,rpl19a,mox
57.44282511652341,47.0779080886095,1.2201651995327656,rpl19a,mox
48.178154252411744,44.906552450534456,1.0728535508371753,rpl19a,mox
64.06352809097727,53.64199083474049,1.1942794645400712,rpl19a,mox
55.29467379226574,49.99100655493609,1.1060924274749568,rpl19a,mox
71.63352525254803,33.97029961144473,2.1087104344647702,rpl19a,mox
70.4765098117984,65.93037733260023,1.0689535334564249,rpl19a,mox
63.47428150577407,56.05789014565168,1.1322987957779511,rpl19a,mox
56.05472798337163,47.96120664909308,1.1687514118127718,rpl19a,mox
59.86597409454097,51.58132983573526,1.1606132351606444,rpl19a,mox
60.49871539557649,48.63640353807353,1.243897800712524,rpl19a,mox
78.0765201393535,66.7796002721962,1.1691672280323724,rpl19a,mox
45.68719201933434,33.52691185598813,1.3627020650031714,rpl19a,mox
54.08213850725761,44.04433159237187,1.2279023554673312,rpl19a,mox
61.80975268751956,52.9433430855059,1.1674697721240233,rpl19a,mox
67.5837614148345,55.89545105833278,1.2091102251649017,rpl19a,mox
60.64361865445035,55.33674444162915,1.0959014532996072,rpl19a,mox
42.748761399826165,37.68871936432218,1.1342587946963791,rpl19a,mox
59.07039088457127,49.91698007980367,1.1833726878135211,rpl19a,mox
47.65092727309079,39.92694926133669,1.1934527469453726,rpl19a,mox
42.77218853513552,38.04787504037154,1.1241676043603261,rpl19a,mox
65.51576187530237,55.189185235128335,1.187112322752703,rpl19a,mox
55.15271896408626,44.02394313134427,1.252789165194485,rpl19a,mox
43.36625561387578,39.20526990174868,1.1061333265286744,rpl19a,mox
61.431428756493744,58.51322559112399,1.0498725396846422,rpl19a,mox
63.235448581330736,55.013707067575304,1.149448963758366,rpl19a,mox
52.67443977915317,44.07058065267793,1.195229084778406,rpl19a,mox
54.475631958534784,48.677182684411626,1.119120478104006,rpl19a,mox
35.81803483410497,34.07471844557805,1.051161578673386,rpl19a,mox
49.14792206819866,35.2204563916678,1.3954368314155552,rpl19a,mox
56.01366433674347,46.23854000065188,1.2114064227796504,rpl19a,mox
