Gene ID,Vector_1,Vector_2,Vector_3,EGFP_1,EGFP_2,EGFP_3,PolyD_1,PolyD_2,PolyD_3,PolyE_1,PolyE_2,PolyE_3
YMR012W,61.152218,56.104649,65.517197,57.32793,54.325031,45.040916,55.409233,52.76918,53.964775,54.308792,58.254406,60.803047
YMR013C,40.405869,35.856461,42.443771,35.275959,31.717974,29.909811,39.279411,36.822731,37.445995,35.157013,33.163208,36.548763
YMR013C-A,0.010213,0.009256,0.012521,0.009074,0.012163,0.004139,0.009313,0.01039,0.011192,0.010445,0.010487,0.009706
YMR013W-A,0.042812,0.048472,0.222804,0.033389,0.065699,0.068156,0.035436,0.043265,0.020576,0.157641,0.037797,0.050574
YMR014W,38.32048,32.933285,29.276712,24.666948,23.013588,16.862133,26.295626,28.428347,25.935675,18.921045,30.432072,26.493435
YMR015C,165.29599,142.976456,186.512115,143.159149,147.518188,146.410889,146.991058,136.721252,141.038773,136.875473,127.859894,130.649567
YMR016C,30.116184,29.213747,28.24824,32.27932,25.563145,19.062702,20.634609,22.291779,18.313848,19.73291,30.375782,21.726444
YMR017W,7.604183,6.762873,8.926346,3.249898,3.844411,3.022027,6.040996,5.178486,6.395534,5.365066,4.1907,4.994074
YMR018W,6.485154,5.601132,8.403663,3.495508,3.375642,2.817046,6.110496,6.440666,5.88629,5.482428,6.770846,7.125656
YMR019W,26.10553,24.441586,37.610649,27.250906,23.625385,21.164425,24.756348,23.180077,23.195057,21.610706,23.078217,22.539804
YMR020W,17.713135,18.326416,23.595675,28.311686,25.165298,22.144444,29.764082,27.854713,26.098778,26.420076,29.044418,25.912474
YMR021C,26.529512,25.131172,29.858063,31.612511,28.752834,25.169371,28.530849,28.520611,30.512947,23.700468,30.174257,24.378729
YMR022W,210.839066,186.506104,209.88623,111.717285,126.544304,107.610161,148.629333,136.470062,137.04071,154.518021,148.18631,134.944229
YMR023C,12.881968,12.84386,14.779625,15.429563,15.155629,13.614732,15.269084,13.566919,14.422406,12.08318,16.252388,13.879348
YMR024W,52.124805,48.912201,54.199837,44.387913,41.831097,36.923183,40.593906,40.679771,40.366478,41.582253,46.015797,44.712139
YMR025W,9.01461,6.020185,10.346125,9.739921,10.308391,7.619037,11.272408,11.954211,11.47461,8.086882,9.972075,9.534976
YMR026C,38.165947,37.072346,42.970592,35.86409,31.898941,27.607187,34.594616,33.784252,36.908497,29.570736,34.111462,32.958176
YMR027W,112.791527,107.810097,139.995667,91.01223,81.277565,76.330704,98.197235,94.749588,91.730621,92.574692,95.707672,89.975243
YMR028W,20.354462,19.189953,22.52499,23.477638,19.742268,17.541515,20.041029,22.476276,22.540222,17.341267,19.249289,20.386545
YMR029C,31.289898,28.419191,37.759327,30.359489,24.025639,22.603989,27.085962,28.466246,27.206051,25.936609,28.074114,28.021166
YMR030W,9.508197,8.014175,11.087488,17.131491,14.668846,10.60883,14.535458,13.838244,15.816467,10.71229,12.876577,10.899647
YMR030W-A,1.384734,0.415224,2.431566,1.145075,1.330414,1.490216,2.422175,1.233408,1.751953,1.454954,1.543472,2.24189
YMR031C,26.924368,24.108046,38.493484,52.086742,47.315357,36.399689,36.833923,43.291653,33.444649,33.956512,34.354282,32.20108
YMR031W-A,9.322374,8.07553,13.330426,15.221189,13.405193,9.768074,9.173318,12.93002,8.696025,7.375895,9.966646,8.679565
YMR032W,14.434203,14.92772,17.541033,13.251583,11.02675,9.299877,8.753416,11.910511,8.187431,10.399948,11.39818,11.253196
YMR033W,49.463356,44.225174,56.541248,41.498909,38.043941,32.626793,37.884056,37.496597,34.897823,32.488575,42.978214,40.536758
YMR034C,8.789311,8.736684,8.946774,9.093212,7.179341,8.561492,10.651736,11.014503,12.683286,6.459775,9.854988,9.098104
YMR035W,64.966675,58.157444,64.18869,30.342237,31.323591,27.609131,40.136467,41.861519,40.607529,36.884033,40.181957,35.855774
YMR036C,12.007755,10.804172,13.518425,16.270863,15.125107,11.436719,16.255634,14.159713,14.989362,13.28458,17.011377,14.752647
YMR037C,32.954762,34.947586,45.27692,55.877678,48.634438,43.549683,42.805489,40.964176,40.661133,40.642452,42.314056,44.293694
YMR038C,165.587509,165.762985,194.084732,123.159088,105.249176,91.403435,125.105904,123.313408,131.037262,116.993294,132.196533,123.989204
YMR039C,61.036785,61.552532,67.768501,53.892025,39.975033,32.317276,50.147675,52.717434,47.002541,38.057468,54.666904,43.92004
YMR040W,10.822556,9.622506,13.199844,5.812757,6.325881,5.780552,8.998692,9.906134,7.216458,5.039782,7.088908,7.87881
YMR041C,27.242537,27.528687,31.832069,35.701172,30.771702,29.472782,35.368496,35.900471,32.738075,28.861174,33.330822,30.688696
YMR042W,96.260094,91.978851,102.678391,76.245529,63.322369,59.806492,76.349678,71.519272,80.600151,61.026367,78.10704,68.750549
YMR043W,42.120083,48.262791,43.970917,68.753983,52.06778,46.341316,57.74287,63.520466,55.883423,47.211678,64.403641,49.590584
YMR044W,26.007166,23.881422,26.045094,20.025314,17.730505,13.725839,23.11557,22.373642,20.440393,18.175947,23.737387,20.446339
YMR045C,54.468113,54.708008,72.317863,73.509712,61.646763,51.23597,41.992294,39.217152,40.894749,34.710102,44.624828,39.280918
YMR046C,0.026088,0.02135,0.025617,0.023818,0.028404,0.013629,0.024774,0.030905,0.031105,0.029679,0.03191,0.028868
YMR046W-A,24.447451,23.352863,27.597759,27.124491,26.16791,24.601812,29.810867,27.970402,28.23848,26.499456,25.563593,24.927584
YMR047C,44.014687,41.915833,48.998043,40.31847,34.367126,28.938911,29.948795,32.712967,34.094204,28.906693,32.828136,30.856842
YMR048W,28.067993,28.247084,37.520683,28.001421,21.931602,20.300611,26.150158,27.64094,25.48946,21.049696,24.706461,23.509562
YMR049C,35.122936,34.963795,26.887346,35.030121,30.339386,22.523211,36.474918,33.406441,35.425575,27.261965,35.864784,34.952969
YMR050C,51.405411,51.638027,65.232925,49.456863,40.890015,33.067162,32.548191,29.781515,32.163757,26.77084,33.330307,29.881929
YMR051C,0.014126,0.012857,0.016576,0.016268,0.017498,0.010452,0.031472,0.040529,0.036824,0.033106,0.029982,0.025391
YMR052C-A,5.296562,2.69322,5.774323,6.7894,6.243209,4.016116,9.799675,8.012667,10.091229,6.474821,6.842797,6.85489
YMR052W,11.972118,11.485782,16.611269,16.527227,14.322581,10.775137,17.895443,19.612387,17.728647,14.748055,19.926788,15.086583
YMR053C,5.017333,5.207775,8.346017,8.838035,7.988637,7.367664,9.271634,7.638712,8.75469,7.977053,5.279442,7.461575
YMR054W,64.410507,64.990181,81.524094,57.103077,50.854195,45.712521,48.79406,46.832111,46.608593,44.111691,48.405224,49.953094
YMR055C,24.87561,21.833372,27.330826,32.517185,21.739059,21.544319,32.135075,28.868965,29.035175,22.032158,28.589417,25.967833
YMR056C,29.442795,27.9715,37.207977,53.230175,50.086678,45.991436,64.891556,72.703728,78.592842,42.673138,53.166451,49.254642
YMR057C,1.656153,1.726917,1.914887,1.937992,1.96525,1.707076,2.458727,2.704016,1.793594,2.638017,2.476772,1.84125
YMR058W,328.834869,394.2258,311.816742,50.462139,70.875099,31.826656,51.107697,121.545929,81.679802,33.308342,122.40313,124.319733
YMR059W,42.350418,31.986658,36.218731,30.803429,33.019577,30.781582,43.454102,42.902157,43.625633,35.647064,42.822849,34.697964
YMR060C,37.438061,33.962986,35.223015,31.585737,29.662655,28.031712,32.955688,31.639452,31.473755,28.52704,31.40156,31.291941
YMR061W,39.633842,36.127625,46.056641,38.641453,34.367126,29.015917,35.078804,34.02084,31.900879,31.821892,36.592999,34.420242
YMR062C,262.177155,233.571777,374.615906,322.382446,308.067749,290.69809,242.964691,254.141205,241.980423,180.572052,185.602081,177.35672
YMR063W,20.429512,23.313486,27.596079,15.853551,15.366928,13.533907,14.762738,16.76156,18.406546,15.115622,17.397795,15.482708
YMR064W,27.648008,23.798939,33.156067,28.134258,26.208179,21.331072,27.583929,24.605453,28.796799,24.171095,26.453836,26.725891
YMR065W,13.31369,11.615768,15.040634,10.401155,7.518349,6.900711,9.539392,8.352816,7.362419,7.171558,9.994954,8.201713
YMR066W,6.969518,5.780264,9.281378,8.025012,7.65827,5.834825,7.28182,6.943327,7.934297,6.124923,6.217896,7.459648
YMR067C,36.312908,33.673897,38.254765,44.403301,37.367218,28.818474,40.443722,37.313385,40.750195,28.55377,36.644306,34.984631
YMR068W,12.95376,14.697373,17.205858,18.999998,17.237621,14.833648,17.106251,18.524338,18.907063,13.460983,17.419403,13.445986
YMR069W,2.633555,3.337379,2.316076,4.305272,2.680494,2.330329,3.8193,3.185308,3.333391,2.60384,2.531941,2.841179
YMR070W,14.524673,14.665866,15.877882,22.469578,19.19039,12.571274,20.789944,19.026752,20.122437,15.869142,16.515093,17.910622
YMR071C,171.640503,164.059601,177.629898,117.431313,125.901649,138.498077,153.225479,147.849014,153.828323,158.210556,160.983673,146.564774
YMR072W,263.198639,227.411102,302.788147,228.834198,236.949799,190.888031,269.610962,270.81427,258.729553,255.034332,275.777374,284.049469
YMR073C,62.967457,57.805344,65.051079,63.633621,57.224403,53.19178,63.550358,62.757511,66.360092,54.55835,57.241474,51.192047
YMR074C,249.645981,231.1707,247.309677,148.712997,169.702713,148.239914,174.013687,190.423706,185.821243,165.747833,171.032379,171.336426
YMR075C-A,0.808533,0.604954,0.807207,0.762583,0.959435,1.340082,1.657977,0.884081,2.153753,0.743617,0.935075,1.729628
YMR075W,10.690283,10.166436,13.908035,12.090118,11.321987,8.126294,11.879471,10.926882,12.902501,9.531112,10.721941,12.236215
YMR076C,12.683048,11.180298,15.820894,12.52946,10.695956,8.750507,10.844141,9.84905,11.060718,9.939187,9.792168,11.29416
YMR077C,27.391996,20.156736,28.491007,24.600061,16.989498,17.136732,26.693514,26.095129,25.400372,19.92219,25.787788,21.363642
YMR078C,17.700457,16.190323,20.369164,16.233078,13.917069,12.436977,17.432354,15.41845,15.873468,14.019916,15.029398,15.248158
YMR079W,133.220963,116.522629,134.326309,120.211792,114.203461,97.331772,130.482483,126.083534,130.60321,114.654587,127.144028,133.598618
YMR080C,51.798141,49.710213,53.246883,48.329662,44.110298,39.277626,47.964909,44.682644,46.965954,43.00938,47.072567,48.036781
YMR081C,14.497695,14.258396,20.623108,11.514268,9.537523,8.814075,9.598079,9.124713,9.479077,7.658422,9.312358,9.238146
YMR082C,1.161094,0.871978,1.677967,0.73515,0.665975,0.473523,0.318367,0.376177,0.830886,0.630548,0.213695,0.426962
YMR083W,738.559814,701.477356,1077.463013,433.177399,409.088196,402.272522,395.62027,374.115173,375.335693,455.827972,451.762726,416.639862
YMR084W,5.183689,3.944716,6.677439,5.832099,4.237869,3.555056,4.80211,4.955564,4.312257,5.287153,3.314237,3.435856
YMR085W,5.818318,5.780122,9.193545,6.92483,5.908638,5.1647,7.642043,6.383893,6.773058,7.353601,4.996708,5.83268
YMR086C-A,9.050556,5.218351,8.812946,15.329021,13.403143,10.291143,16.551088,16.091013,18.356028,10.968754,9.917879,13.502741
YMR086W,21.473684,18.95719,27.099773,39.15107,32.311928,26.309198,32.314342,36.793991,31.59605,22.065416,29.170992,25.825127
YMR087W,28.954969,28.543098,38.353577,33.28091,31.263729,28.261587,45.138863,40.134483,36.858215,32.829777,29.668497,34.20293
YMR088C,89.832207,82.036377,122.740891,55.034176,49.955059,54.656433,63.335896,50.968597,56.271885,59.293736,55.666416,59.511974
YMR089C,29.512884,28.518425,34.642044,38.371521,32.038841,23.92757,33.383404,33.246193,32.876728,25.54096,29.250193,28.539093
YMR090W,28.779776,26.814024,45.105099,64.744186,69.798683,65.101059,49.046959,49.697456,52.907001,35.11908,40.272411,38.999668
YMR091C,51.663303,48.358307,48.92461,36.862904,32.207695,24.148062,36.565937,40.138435,35.016224,33.861317,39.707809,34.180695
YMR092C,113.994598,115.27816,144.322937,89.806282,85.371437,74.196434,84.395058,82.498726,80.502083,89.95594,86.116318,86.564972
YMR093W,60.402454,54.586136,46.352402,51.974575,50.227924,42.0867,53.188843,53.381897,51.197186,45.366829,63.787128,55.823559
YMR094W,14.889212,13.893913,20.511993,16.416264,18.680347,15.84345,18.673346,17.437868,21.633715,12.920103,12.759355,15.221421
YMR095C,105.141533,95.097725,133.52153,152.811386,136.794205,139.033524,140.751602,127.329399,148.738297,93.033546,93.416939,95.018265
YMR096W,492.343048,495.546753,688.421753,1010.918945,802.827942,748.37561,664.031921,662.957825,740.611511,459.443512,464.098694,447.519562
YMR097C,28.913679,23.803921,28.465496,24.457504,25.358448,19.587179,27.453304,27.462242,26.423674,23.268087,23.823746,23.447117
YMR098C,17.735003,15.677292,21.184603,17.441587,15.319821,12.843589,17.920258,17.818022,16.85079,13.711041,17.553522,15.058818
YMR099C,197.189362,185.873489,254.30719,159.198578,167.416092,136.076645,202.342575,199.248596,207.29184,195.399002,198.037125,200.752365
YMR100W,16.977716,18.660988,19.601088,23.605772,21.860121,19.481665,19.159248,17.805126,19.240845,18.470587,18.218285,22.881645
YMR101C,1.819136,1.443053,1.158253,3.301823,3.921769,2.247731,5.206056,5.517189,6.188267,2.759447,2.809103,2.275863
YMR102C,14.806964,15.673728,18.666342,26.364239,24.66341,18.775217,21.493164,22.389225,18.589918,18.949665,19.582447,20.401646
YMR103C,18.556326,15.236166,26.61249,37.718235,43.377678,39.812359,44.8018,39.569801,40.304134,28.806822,25.649395,32.158089
YMR104C,23.51145,24.422117,33.803402,52.809177,41.325962,38.601326,41.182819,39.919643,44.11142,30.873404,28.839176,30.126472
YMR105C,16.185846,16.736961,39.868332,71.283989,69.701813,59.804352,48.638443,49.758499,53.002338,50.335331,40.977985,45.062107
YMR105W-A,8.002257,9.41235,14.417095,9.838005,8.487224,8.720695,10.54555,9.290595,8.855276,7.068575,7.793096,6.620422
YMR106C,9.118826,8.943774,13.309894,10.347178,9.193361,7.431566,10.09155,9.528587,10.585732,7.319657,9.639899,10.644228
YMR107W,4.358866,5.335733,7.768054,29.408764,21.7006,23.192205,19.251354,25.57198,26.141186,13.562894,12.339177,10.487948
YMR108W,536.173645,505.547211,508.184998,636.782715,529.858459,457.326752,491.538391,502.561005,478.030914,363.607025,443.571991,408.66098
YMR109W,21.015223,20.560778,28.702549,27.499348,23.911428,19.707142,21.708458,21.69334,21.901066,19.857506,19.151415,20.364824
YMR110C,65.150597,56.827438,96.46447,79.335579,80.46862,70.285255,76.65152,74.275841,74.733665,74.632439,67.83548,68.652885
YMR111C,12.501388,12.011962,16.576258,17.865454,12.556179,11.789902,14.617021,14.606341,15.279687,9.89609,12.841957,10.563064
YMR112C,52.742607,52.584969,51.931831,35.227406,32.212193,28.458166,40.179482,39.800716,42.221806,34.548618,39.848156,36.918449
YMR113W,31.263079,30.356981,33.471489,27.651609,24.121731,22.090889,24.866528,25.160872,26.973206,23.57394,25.446964,25.467064
YMR114C,19.593674,16.623135,21.923695,24.109404,19.638515,15.902392,20.898451,23.646597,22.526712,13.709192,16.19356,15.978366
YMR115W,20.842276,18.399845,23.308035,22.372721,21.244398,16.992331,20.908461,21.140987,19.051022,14.348766,17.940365,17.11689
YMR116C,2480.477051,2444.318604,1878.817017,1472.943848,1861.230469,1761.399658,2090.968506,2035.425903,1994.243286,2292.398682,2074.996582,2274.216553
YMR117C,19.505234,18.462654,19.863783,13.398179,12.74963,10.106178,15.571799,14.679468,13.795656,10.967431,14.340306,13.741992
YMR118C,28.600857,28.299992,32.740997,21.278807,16.160706,15.155602,20.821108,23.372997,20.989521,18.0271,24.137674,20.452333
YMR119W,56.83025,49.20155,78.359619,48.77037,46.66341,44.349758,53.092396,49.835239,50.938404,51.325111,46.643204,49.938339
YMR119W-A,10.021473,10.19436,13.263391,9.483423,13.967694,11.697236,18.822956,14.505873,15.753898,16.518135,9.134439,14.69204
YMR120C,698.929138,663.947144,600.507568,413.759949,399.39444,328.826782,389.476837,369.49353,555.322327,420.154175,367.910736,435.453217
YMR121C,60.2481,54.216999,68.141273,56.22049,61.645145,52.034184,70.90712,71.955055,72.131447,60.51017,68.812546,62.726898
YMR122C,24.026339,25.616615,25.408054,5.668478,5.84225,6.38693,13.864053,16.109678,13.717999,14.590158,20.359514,16.657724
YMR122W-A,1864.05835,1901.866699,1918.577759,2451.428711,2662.745605,3076.706299,2404.184326,2333.421631,2541.226074,2005.832153,2295.595215,1977.267334
YMR123W,163.745636,180.487549,168.840256,118.650063,102.689766,106.352028,131.508347,138.94783,129.997925,123.34111,128.524277,128.212936
YMR124W,13.782596,13.150507,17.526941,24.884352,22.74824,16.882681,20.028879,19.493715,21.300804,15.725299,17.671017,16.770344
YMR125W,47.1754,41.05632,55.326424,35.824284,35.188129,29.524208,36.648598,36.937553,36.719433,36.870808,37.92923,40.249634
YMR126C,22.034391,18.255276,24.682508,18.343605,20.02264,14.775237,19.884304,19.625143,18.992752,17.782747,19.848585,19.058882
YMR127C,27.232569,25.100954,34.335117,23.74185,20.105917,19.045477,25.179579,26.05316,24.213459,23.556126,24.894543,23.903263
YMR128W,12.405538,11.838212,10.100875,11.494821,10.568995,6.003644,12.097336,11.434237,11.68087,7.068228,11.116029,10.948469
YMR129W,27.802677,25.729624,28.325844,32.632607,28.104298,27.254103,29.233475,29.260881,27.890303,27.386772,29.450994,29.882881
YMR130W,53.815426,46.207188,52.185375,31.927927,31.287258,27.323853,43.879681,40.83429,43.714676,41.615067,45.012207,46.395603
YMR131C,119.195442,127.625565,96.06559,85.331688,71.739311,63.620541,91.60939,82.479218,90.350281,76.710503,100.971191,96.120377
YMR132C,46.007702,40.800537,38.912399,18.603706,15.416921,12.187119,22.498034,22.321829,20.242779,16.890049,20.972841,21.021019
YMR133W,22.059277,19.326548,29.139698,19.216175,20.255299,19.606983,25.908966,25.12649,22.436779,23.437948,21.82913,24.682013
YMR134W,29.201988,25.342155,33.044037,31.75057,26.305349,21.533216,28.649868,26.667549,27.036041,21.524372,26.062958,23.504072
YMR135C,47.739147,48.712132,66.974533,70.509468,64.359955,59.605358,69.79911,70.19091,68.124756,54.708782,60.344173,59.081848
YMR135W-A,3.546723,3.884174,4.446044,4.214542,3.72866,3.848562,4.499392,4.714896,4.460015,2.395996,5.28016,3.481372
YMR136W,23.321108,25.394629,34.349922,56.267746,48.834785,33.809036,31.828962,33.077045,29.912052,23.230614,28.189905,24.326868
YMR137C,8.381649,7.455615,9.731581,12.588258,11.618052,8.285343,10.574147,10.551058,11.33102,8.725705,9.961832,9.317261
YMR138W,30.39625,34.268745,28.113163,28.233335,29.187202,20.759958,32.251083,30.488646,29.686874,31.912203,29.137426,28.169197
YMR139W,42.32972,36.415661,53.913719,41.649967,40.364647,35.101044,42.560661,43.678741,39.464012,42.07159,41.646454,36.177139
YMR140W,21.931023,22.870716,31.940153,40.228592,34.919483,26.227386,27.215511,27.183313,26.015484,22.837748,23.34486,21.727274
YMR141C,6.774331,6.964346,7.567506,11.394773,11.414585,12.395494,13.197972,11.454652,12.54982,9.346583,9.565239,9.851083
YMR141W-A,29.536503,28.639404,26.279133,13.171329,10.73676,9.665015,11.863851,9.486895,9.253393,6.753685,12.729604,8.710992
YMR142C,1506.203125,1543.710205,1479.449829,1220.808472,1347.92395,1192.32605,1478.392822,1530.22937,1406.05603,1550.471802,1499.316406,1553.230103
YMR143W,1919.311401,1865.102173,1736.344238,1282.217285,1429.994385,1434.53479,1756.737061,1767.628784,1648.73999,1895.58252,1735.246216,1874.693481
YMR144W,18.051208,17.948759,23.769537,19.244188,17.758734,14.740924,19.679329,21.043016,17.250469,14.837705,17.563379,19.035624
YMR145C,105.873894,90.993828,95.887589,180.961197,169.417206,144.625153,113.865692,116.821907,105.170601,106.102272,123.623222,111.149353
YMR146C,321.546722,328.031372,302.559723,263.090454,255.528137,216.759216,304.007355,293.542725,289.252136,299.652588,306.181702,316.165375
YMR147W,20.940248,18.228195,19.326878,31.415655,25.227196,21.450487,27.527466,26.567848,27.332254,17.56115,25.910887,23.008661
YMR148W,52.395397,49.243725,72.399559,71.980972,65.82795,62.759731,81.157631,66.720131,70.885948,63.987595,70.842712,69.736992
YMR149W,248.741577,252.519135,276.378479,176.337692,171.409058,162.846848,194.942001,181.058289,186.45018,201.218842,200.001923,205.43692
YMR150C,83.61171,92.494553,97.498543,79.021507,68.092094,77.95472,78.781189,74.833473,75.481483,86.489372,83.275536,78.353249
YMR151W,24.050884,21.527103,30.983511,19.648193,17.343334,17.005266,19.090933,18.847574,19.048218,19.309835,20.742676,19.336445
YMR152W,70.4375,74.83979,88.768654,66.365158,61.007977,60.2873,60.967354,58.167912,60.378468,61.220188,59.399361,59.796165
YMR153C-A,4.575736,4.86212,4.964528,5.064781,4.13234,4.479907,8.032636,4.602095,6.709228,6.16291,5.038737,6.527369
YMR153W,33.510399,31.576963,37.409351,31.928129,27.01128,22.828621,29.750973,25.685141,28.779509,25.313864,29.762308,29.94191
YMR154C,10.636957,9.235237,12.791553,9.117863,9.465633,7.919898,9.445084,9.666005,10.779999,9.335221,8.728819,10.140166
YMR155W,29.921598,28.799786,35.543625,29.822088,27.46715,27.637503,28.81074,26.533165,27.072992,28.035082,26.947546,29.707249
YMR156C,14.626577,13.916906,16.404924,15.34203,15.440169,13.978475,16.472336,16.056013,16.603506,14.19279,19.444988,15.518624
YMR157C,39.499168,33.559864,45.852486,30.14839,28.203739,29.415245,30.870714,29.706188,29.783182,29.026501,34.072239,33.081467
YMR158C-A,7.339651,8.287364,9.16558,4.875875,3.239162,7.422788,6.307222,7.978476,8.492147,7.205858,8.590947,5.424242
YMR158W,59.459366,53.013081,56.806328,46.187061,41.106945,38.768879,45.121437,41.983337,39.043972,37.951122,48.336803,43.443295
YMR158W-B,0.212325,0.252847,0.247172,0.276367,0,0,0,0.246485,0.272715,0,0.296526,0.173435
YMR159C,8.953279,10.727098,11.933246,11.396743,10.319607,6.746581,8.967881,9.490709,10.481919,6.756525,12.196918,6.72569
YMR160W,12.257915,11.698725,15.983919,15.250282,12.381364,10.08357,13.594505,13.784369,12.373115,11.314577,11.322081,11.372257
YMR161W,81.930367,69.018723,87.190994,80.35096,65.081047,52.792873,67.459084,61.983891,69.518188,50.454132,63.75304,55.914776
YMR162C,12.569731,12.087364,16.39286,20.130671,17.208483,14.786505,18.782461,17.836445,16.125465,13.459296,15.079907,15.088305
YMR163C,13.230872,12.560225,18.701981,11.182014,11.28605,10.193514,13.233827,13.295326,13.057891,11.659339,12.828156,13.495549
YMR164C,7.964552,8.42246,10.076037,11.103019,10.332191,7.467729,9.522364,9.770268,9.748377,7.498615,9.575768,8.053611
YMR165C,11.819652,12.073305,13.805023,16.990204,13.788198,10.244113,12.247044,13.13101,13.764915,9.345678,11.712592,11.472164
YMR166C,21.538054,21.411011,25.731722,26.999321,21.950775,16.217638,21.145994,21.748749,17.852644,18.990017,21.566303,19.505009
YMR167W,13.365438,11.985538,17.202101,14.926458,11.924449,10.169556,13.924304,13.583145,12.718974,11.46686,13.424778,14.21433
YMR168C,18.121435,17.447386,21.189718,16.41345,13.947769,14.023612,16.466612,17.123726,16.121807,15.813369,17.617661,18.380558
YMR169C,15.199006,14.00308,23.405294,23.116144,20.679623,17.576694,19.334003,18.825956,22.559055,14.9036,14.420592,14.404186
YMR170C,21.276445,19.300243,29.527781,33.069828,27.079554,25.065483,24.160637,23.65414,27.35099,20.557955,18.608006,21.317387
YMR171C,45.055683,42.246784,52.59861,56.884995,51.681122,44.714916,59.740639,54.405613,54.510128,48.393471,57.334934,55.096825
YMR172C-A,2.351905,2.461575,2.575484,2.259034,1.864182,1.761675,2.952579,2.527224,3.032676,1.291444,2.82787,1.722536
YMR172W,18.337755,17.904594,20.536356,19.4314,16.944235,13.813322,19.146894,19.233219,22.159847,14.834455,17.221561,15.734032
YMR173W,88.389381,89.720253,156.643814,314.21109,271.381134,265.966034,131.025299,132.809387,127.881142,129.600525,142.757156,133.402542
YMR173W-A,24.064287,23.727579,51.551998,89.121292,90.857765,63.464111,52.738609,49.029869,48.601509,47.41959,49.336472,52.337101
YMR174C,43.658772,44.526394,57.033096,67.010117,42.525616,58.366322,57.805084,54.541939,76.054092,39.641144,46.65976,41.447334
YMR175W,7.479516,8.467546,8.127818,20.623117,18.467827,28.145102,18.554424,15.947074,28.823368,7.318172,7.851749,7.861129
YMR175W-A,2.094029,2.263264,3.315676,2.481233,2.31669,2.432299,2.781814,2.216388,2.517329,1.760692,1.871853,3.315739
YMR176W,10.957417,9.337436,12.796735,12.641011,11.865687,9.42231,13.224971,12.990148,12.136086,11.332339,11.326861,12.441596
YMR177W,22.629358,22.257135,22.575127,23.989668,20.176838,16.898331,20.745049,21.467743,18.56406,17.436287,23.466227,21.273014
YMR178W,77.893921,81.500717,92.713692,66.079544,67.22757,59.048351,75.650146,77.938347,72.170273,72.285324,69.453529,71.799118
YMR179W,9.494997,8.687734,10.0522,10.254966,9.979515,7.015221,10.646246,10.094601,10.638353,7.372604,8.583998,9.179116
YMR180C,37.567547,36.810184,44.733837,27.718115,27.376947,23.103004,31.608461,32.414474,31.087997,27.786587,28.426903,28.534197
YMR181C,66.398193,58.644573,87.715271,139.938705,145.848877,126.291931,137.409027,117.198898,136.834915,102.729958,107.462875,105.691574
YMR182C,26.306618,26.0991,24.364153,47.750134,34.500256,30.834372,38.365616,41.031551,40.83136,28.271225,42.727505,37.012493
YMR182W-A,7.099798,2.900384,8.89215,5.519458,4.6766,3.508628,5.819426,6.188306,8.619347,2.742879,6.064911,6.088697
YMR183C,101.760925,107.863708,110.249664,100.509171,95.602188,76.26619,111.007828,115.779686,110.494667,98.581635,108.145859,103.408089
YMR184W,61.243858,61.227642,65.937057,51.666645,56.313889,51.301159,62.977837,64.732178,65.809891,56.93327,53.815918,58.718731
YMR185W,15.58665,15.392159,15.956567,15.988331,14.927927,12.204245,18.182354,15.68375,17.188589,14.056164,15.769352,17.558178
YMR186W,869.717224,819.913818,877.70459,1088.360962,1027.085327,745.705566,762.452881,794.09021,828.491028,729.848694,760.507812,782.304626
YMR187C,21.799114,18.88249,21.970686,17.408274,14.577153,12.425428,17.451954,16.364084,18.907629,14.418446,16.814251,15.143712
YMR188C,46.431206,33.502129,43.310116,33.629654,32.167908,25.898422,35.857166,36.316605,33.380592,28.801367,33.336849,30.791119
YMR189W,87.577492,82.260223,105.094261,93.117607,83.882484,60.620159,83.329773,77.764481,119.096703,97.822487,86.132652,104.176987
YMR190C,6.20716,6.409673,6.806406,10.784081,9.1537,6.976385,9.064629,8.759712,8.03001,7.018384,7.974445,7.701016
YMR191W,105.949638,89.934029,114.427505,97.858871,83.762611,94.920273,113.72303,100.303017,102.938828,83.029182,82.553947,83.227318
YMR192W,10.701189,9.471724,12.819766,16.504118,15.82471,11.207426,14.468629,14.073545,15.241434,12.031766,12.755882,12.535503
YMR193C-A,34.971062,23.851761,31.012417,20.698988,22.621815,19.909418,24.925241,25.737284,24.799028,20.705631,25.420221,22.691744
YMR193W,32.968586,23.774126,34.814457,26.713005,20.493896,19.503666,28.610384,28.964481,26.406536,23.348789,25.285809,22.517044
YMR194C-A,20.800554,23.68985,26.443655,9.847028,8.678291,10.220638,14.880725,12.997634,16.466148,16.82563,15.182635,15.984684
YMR194C-B,36.867752,31.253435,66.156387,20.348726,21.51977,16.257072,31.757214,34.281036,43.817547,34.764786,31.212629,26.155933
YMR194W,581.981995,477.13089,421.153229,378.870148,487.168671,463.411407,566.288208,584.361206,582.110291,559.631592,544.701233,555.700195
YMR195W,146.713501,132.089157,330.381348,120.972397,127.122177,127.722107,146.752502,155.731323,140.551117,133.181442,192.047531,127.516525
YMR196W,21.787416,21.902281,40.009644,58.942936,49.368233,42.457542,35.603714,34.732822,36.070076,29.845909,28.054602,29.601767
YMR197C,77.26342,74.518631,88.836105,66.030067,54.240719,48.344734,62.434322,66.010742,62.848335,49.686562,62.733494,51.675529
