Gene ID,Vector_1,Vector_2,Vector_3,EGFP_1,EGFP_2,EGFP_3,PolyI_1,PolyI_2,PolyI_3
YBR014C,36.936264,14.135513,45.631828,14.042408,17.815454,15.119569,26.857773,25.853024,27.578051
YBR015C,69.855606,74.825211,81.475441,66.68309,77.938751,80.573738,79.732941,85.639626,78.859283
YBR016W,77.953331,54.150528,60.365677,49.56443,67.339287,71.55072,67.568527,84.18158,67.83757
YBR017C,17.432959,12.913376,20.2416,18.678278,23.771082,31.537928,39.564583,37.342289,38.206249
YBR018C,2.385627,1.108576,1.703431,0.576146,1.352054,1.390953,1.923708,1.751575,1.922746
YBR019C,8.524644,8.192791,8.508449,3.247143,4.992287,5.467449,4.839962,4.753578,5.0702
YBR020W,13.935827,7.289453,7.352547,3.47207,3.863356,5.209211,4.263711,5.74707,4.390149
YBR021W,38.668587,43.895737,47.317432,30.578522,36.876842,62.912727,37.99789,32.082394,28.223537
YBR022W,16.857515,8.013634,20.158482,10.373404,12.797545,10.653415,17.915936,15.927566,21.473499
YBR023C,36.202969,36.437355,40.240601,42.382561,44.926659,63.723431,60.142094,50.193932,50.481831
YBR024W,7.02217,4.459266,8.811314,8.218774,5.671896,9.066233,12.660293,11.04115,11.272615
YBR025C,208.137436,186.218369,416.80368,156.775818,206.501831,245.077957,404.587921,394.509399,406.732361
YBR026C,32.900265,25.016859,35.303738,43.775688,47.595909,46.155582,80.173546,62.185356,74.481445
YBR027C,2.951483,3.284414,3.525065,5.065504,4.163709,3.429288,6.031339,6.086198,6.102695
YBR028C,4.391642,1.494832,6.461765,2.306386,4.132711,5.737439,3.929557,3.629166,3.480371
YBR029C,176.367447,109.592941,155.058395,153.819946,190.191589,197.483154,246.843094,254.136642,247.766479
YBR030W,9.53057,6.144002,11.552091,4.232749,8.604471,10.041637,10.405724,9.331842,10.147401
YBR031W,6573.869629,7343.439941,6726.401855,6117.716797,6057.05957,9524.355469,4348.335938,3836.318848,3670.590088
YBR032W,8.123279,2.228646,5.757232,0.796635,2.051267,4.017227,2.287366,3.534321,3.186777
YBR033W,4.052986,2.992339,5.313284,4.324286,6.028636,8.755629,8.685144,8.177933,8.564722
YBR034C,45.451077,22.789543,74.386246,26.038187,50.696594,68.664017,56.765484,44.486546,56.087456
YBR035C,200.114792,201.471039,184.049454,109.040565,125.358109,119.057442,141.742172,135.859802,159.101807
snR161,7.881864,9.280662,11.570814,2.567626,0.873766,2.252025,0.694605,4.506928,1.318594
TLC1,83.528824,47.07098,80.634148,29.503834,47.212097,103.336555,35.13139,31.899746,38.729588
YBR036C,351.816681,458.514923,270.798859,532.801453,533.037048,464.737762,492.225281,489.516113,458.099396
YBR037C,21.514753,32.089233,11.480675,18.97156,18.882149,18.171457,28.691797,30.233488,28.787371
YBR038W,27.45261,22.992659,26.46155,17.367437,21.380346,25.2906,36.164162,35.377068,36.829094
YBR039W,46.85305,17.624231,47.440109,27.48609,40.655334,38.04287,58.636189,68.238045,64.763908
YBR040W,0.452176,0.068116,0.47375,0.106738,0.047999,0.171428,0.255027,0.723797,0.532032
YBR041W,36.108688,26.271584,39.550308,36.383545,43.547863,56.348011,47.843208,45.552536,46.222977
YBR042C,26.20232,15.568444,41.592636,14.598587,15.986669,22.461555,29.471731,31.678349,31.158249
YBR043C,25.39835,22.245487,31.059719,27.126499,29.940948,36.505974,36.201576,33.072933,30.374016
YBR044C,13.515031,14.563115,11.701824,3.909346,4.881529,6.53566,9.158417,7.680249,8.143044
tV(UAC)B,0.380516,0,0,0,0,0,0,0,0.211114
YBR045C,1.61959,0.819546,1.188422,1.608362,1.948621,1.477539,3.791269,4.247878,3.401463
YBR046C,20.83699,10.813245,20.972868,11.343995,14.990636,11.524778,19.967819,23.169615,23.067463
YBR047W,28.033453,10.891819,28.474426,2.526079,2.949732,2.289629,5.771202,6.072773,5.556445
YBR048W,898.149475,786.36145,2449.693604,466.57486,689.26416,815.057739,594.88562,752.619019,702.476868
YBR049C,6.992393,6.872938,7.988791,2.965395,4.161736,5.964048,7.897387,6.412138,7.130529
YBR050C,5.605834,4.390688,5.081025,1.289454,1.385813,2.898935,4.011585,4.022591,2.987519
YBR051W,1.620563,1.91191,1.100312,0.243851,0.3217,0.62757,1.087136,1.118916,0.484516
YBR052C,150.070831,116.407547,104.454025,101.106667,114.708946,94.293625,122.586334,136.627106,146.335205
YBR053C,80.250114,84.927658,44.932705,203.214951,206.53952,141.062805,233.132751,192.854675,202.483887
YBR054W,20.200413,16.494078,8.104895,104.024582,150.33017,61.710178,736.065491,622.812012,622.61615
YBR055C,3.921437,2.03547,5.58532,2.255419,3.101196,3.75128,4.722715,4.453627,5.372096
tL(UAA)B2,0.377118,0.241309,0.193183,0.622231,0.065974,0.108391,0.515679,0.288458,0.193624
YBR056W,35.354828,23.572351,23.067688,45.504627,54.691364,40.052551,54.239952,48.944439,53.194744
tQ(UUG)B,0.293314,0,0.326361,0.551052,0.171701,0,0.165152,0.354563,0.205089
YBR056W-A,44.470428,26.614603,31.083626,66.270432,150.279633,98.590279,197.203369,208.523727,158.3237
YBR056C-B,0,0,0,0,0,0,0,0,0
YBR057C,5.402733,2.87993,8.012152,1.618387,2.812715,4.118094,6.114415,4.301322,4.769546
YBR058C,8.695636,8.381514,11.368979,15.802969,15.481072,18.122625,22.155338,18.942671,19.72683
YBR058C-A,101.897781,53.64333,131.534103,53.071095,66.527885,65.367706,76.456894,85.370148,88.991104
YBR059C,6.031258,5.97472,5.305986,12.759084,10.610215,10.964093,19.567789,16.208126,14.522599
YBR060C,6.801153,3.80266,10.085864,3.287342,4.082382,4.806623,4.341897,4.124342,5.786307
YBR061C,11.801356,6.129408,20.229103,4.901822,7.364391,10.939504,9.722494,11.743059,13.368125
YBR062C,35.683468,31.634703,42.044838,10.067585,12.767959,17.276333,40.08382,37.740948,43.515263
YBR063C,6.646849,2.227526,7.217081,1.970442,3.633609,4.525363,10.12553,11.423592,12.397461
YBR064W,0.130505,0.02876,0.475913,0.135123,0.192417,0.357054,0.273386,0.219501,0.323945
YBR065C,2.305104,3.063899,4.17484,1.39293,3.609858,3.819702,6.242548,4.600901,5.440629
YBR066C,30.126801,14.783409,19.64459,22.13357,25.388815,20.628239,10.325038,10.288543,11.132488
YBR067C,1239.944824,1750.134277,624.787415,1146.658325,694.857849,513.306763,1828.89978,1914.088013,2105.262695
YBR068C,498.908844,525.525024,313.60553,320.184631,471.585663,447.665253,339.084961,291.717407,314.3125
YBR069C,33.525074,31.713943,50.557823,93.047653,105.147354,153.105148,107.122711,88.275513,98.223167
YBR070C,59.771992,40.823429,66.819962,31.777386,39.858013,52.624889,39.381496,46.646828,37.885586
YBR071W,37.899693,32.935516,32.540958,40.735126,56.125111,67.589806,68.778427,66.132339,56.034813
YBR072W,59.120247,55.235783,27.294697,98.122063,53.605076,25.515587,795.593262,696.002869,897.090637
YBR072C-A,0.207045,0.593442,1.375483,0,0,0.093671,0.195736,0.196311,0
YBR073W,3.588712,2.466537,6.304688,0.827357,0.91252,1.641992,3.516484,2.953308,3.321067
YBR074W,19.771582,13.96501,25.709723,16.572916,19.374331,26.466072,22.181311,20.62635,22.365448
YBR076W,20.640757,16.164589,10.534163,3.898307,4.5241,6.744916,5.149019,5.253181,5.375057
YBR076C-A,97.681923,111.580284,57.817696,40.694561,45.728214,54.633751,48.878605,56.362698,44.178135
YBR077C,68.146675,74.914223,70.555626,45.602577,55.664249,59.085026,75.206795,68.414917,62.141277
YBR078W,1167.944946,1278.26123,1135.414185,2226.767822,2007.088379,2935.755127,1900.774536,1919.280029,1617.679565
YBR079C,16.34749,14.027241,31.447308,14.157425,26.331011,33.064068,34.10545,28.515842,30.99637
YBR080C,18.590788,22.935883,22.038691,32.930756,38.927284,35.688435,52.004112,47.176521,46.020416
YBR081C,1.879716,1.653864,2.786394,1.354897,1.843535,2.674718,3.009372,2.930454,2.984359
tR(UCU)B,0,0.164894,0,0.191383,0.013814,0,0.477761,0.396629,0.083224
tD(GUC)B,0.155284,0,0.067966,0,0.071044,0,0.307694,0.165262,0.353704
YBR082C,267.959137,103.005005,365.714996,109.784996,153.912918,134.53569,277.430542,301.308136,354.911804
YBR083W,2.796174,1.784201,4.736122,0.707046,1.459926,1.934256,2.154096,1.649303,2.255042
YBR084W,18.745443,24.005613,28.233679,21.029171,25.190252,39.806988,35.243305,29.571424,25.54648
YBR084C-A,659.477356,311.134155,1292.39856,184.884995,293.760895,348.233673,372.571289,375.74295,418.819885
YBR085W,10.269354,8.713769,25.854671,2.552691,4.21148,6.076043,10.439501,11.1089,11.366153
YBR085C-A,455.423279,234.555893,340.234436,372.040771,493.61322,236.359528,1640.575317,1900.396484,1795.422363
YBR086C,86.042999,56.03561,90.329651,122.696762,128.037308,126.537827,72.084564,70.813026,62.030968
YBR087W,17.657362,6.529351,30.081755,10.531341,14.678259,15.036853,19.31234,17.977823,21.07061
YBR088C,36.362766,10.445396,38.314857,16.450415,19.431929,33.088722,12.112351,10.681635,12.178744
YBR089W,12.290787,4.994658,27.659657,7.332933,10.468349,19.275318,3.863303,6.862323,7.571545
YBR089C-A,142.870468,108.26474,160.583511,141.340973,179.946503,142.330475,150.598587,153.225983,176.183609
YBR090C,51.059128,37.522663,53.352734,48.90757,66.655159,49.929161,53.716507,57.436993,68.871002
YBR091C,32.070049,21.293999,32.624989,19.91202,23.640484,26.214661,31.527288,31.137703,29.932253
YBR092C,37.905945,29.739189,43.317753,47.224796,67.332901,140.340836,73.131348,77.836433,77.772598
YBR093C,99.173637,149.740601,28.175426,390.498199,199.579849,246.900574,85.115852,73.830078,87.887566
YBR094W,5.899508,4.056298,6.592665,5.864174,6.16908,6.792827,12.860322,11.032647,11.244377
YBR095C,4.583337,2.181301,7.709441,2.507903,5.0949,5.976962,5.606297,3.736565,5.710623
YBR096W,300.157623,250.851227,310.398651,154.910233,216.756943,181.097382,184.863113,195.271515,195.778076
YBR097W,3.998369,3.002185,3.163714,2.931232,4.523433,3.97351,6.559701,6.274055,7.277465
YBR098W,3.807896,4.129725,4.054805,3.925353,2.71316,3.75379,12.782197,12.842231,12.999822
YBR099C,1.401334,0.311497,0.730225,0.372905,1.150301,1.226863,3.339697,3.825869,3.808571
YBR101C,32.378265,17.044224,61.22319,15.786366,22.363979,28.735317,127.082176,125.733368,132.699158
YBR102C,2.97433,3.273996,4.262283,2.914074,3.185789,3.953314,6.832747,5.555393,5.266979
YBR103W,5.274374,3.332408,6.007302,3.961871,4.922905,5.568238,7.370741,7.583855,7.054732
YBR103C-A,1.118619,0.679687,1.252268,1.227493,0,0,1.262232,0,1.117585
YBR104W,25.633661,12.091784,39.476036,7.864833,13.888727,16.800985,22.407185,20.141121,23.609791
YBR105C,56.522594,25.800806,48.979591,15.516171,43.264736,36.802948,79.995918,68.047218,93.315681
YBR106W,613.971985,528.018188,937.004456,310.353088,363.898193,362.735931,624.062561,740.40802,709.325928
YBR107C,136.842026,181.006195,55.942619,109.756462,106.696365,76.649223,58.150738,59.378033,52.490822
YBR108W,3.024069,3.212059,2.378829,2.571519,3.277608,2.833906,7.794494,8.708882,7.640542
YBR109C,421.041382,221.485321,475.836884,202.002289,271.687775,236.140976,399.970551,449.665619,448.848816
YBR109W-A,6.319941,5.386021,23.404362,6.825388,11.468205,14.25575,16.316381,13.407515,16.003815
YBR110W,40.691597,24.581146,59.694748,23.059616,37.471546,40.011959,53.100067,51.43618,50.595367
YBR111C,138.115234,92.743858,108.157341,70.137421,82.949341,75.967789,102.259148,98.521362,115.326591
YBR111W-A,39.67371,22.911934,49.054657,24.807844,23.350847,22.209063,26.185944,23.515253,32.549812
YBR112C,5.021684,3.742888,5.638078,6.553793,6.991118,9.62474,7.548351,7.554753,6.49194
YBR113W,0.286787,1.875761,1.509973,2.947279,4.683118,3.936904,4.241997,3.349279,4.165397
YBR114W,4.554036,4.590061,3.394291,7.094538,8.907673,10.337011,15.88298,11.219857,12.328815
YBR115C,45.042526,35.132675,43.704136,11.71074,16.536238,15.955342,22.926563,19.872004,20.952627
YBR116C,5.091954,6.900269,3.301371,10.582637,2.883204,6.781017,15.772583,34.467426,14.795516
YBR117C,13.356105,15.632043,13.286597,10.718003,11.623002,10.104485,93.446236,68.343445,85.098732
YBR118W,7777.728027,11918.54102,8388.853516,8573.90332,8621.841797,7916.290039,11409.90039,10498.68848,10255.95996
YBR119W,8.153474,2.772392,10.490799,2.167613,4.454919,4.887508,4.521044,3.684348,5.084602
YBR120C,9.873815,5.040549,11.815294,4.543642,7.687206,9.400708,7.538222,5.924887,8.162848
YBR121C,109.007683,92.280663,161.372345,115.54525,149.66832,178.650192,219.989456,201.06601,206.689819
YBR121C-A,0.007463,0.011113,0.007468,0.008195,0.008101,0.008475,0.009991,0.008439,0.008206
YBR122C,49.465977,34.676399,67.838493,35.661804,45.978878,47.208908,60.568607,49.355442,56.672211
YBR123C,2.893127,1.908571,3.855232,1.484962,2.244776,3.124133,5.475755,4.626307,4.44964
YBR124W,0.246073,0.27951,0.544935,0.148652,0.299181,0.340891,0.361135,0.666455,0.334849
YBR125C,20.227373,16.570713,33.535343,13.926525,19.659389,22.499071,53.093407,50.957447,50.834843
YBR126C,171.516937,197.000916,81.86512,466.491608,416.241302,278.05542,511.601685,495.005798,493.461731
YBR126W-A,259.899933,165.059296,182.36908,310.739532,271.254822,183.324936,136.149933,156.335266,172.803711
YBR126W-B,63.845943,31.821171,42.96064,63.56448,59.915924,40.913017,33.438648,34.728264,36.843323
YBR127C,312.673065,395.725281,333.941803,528.276978,520.448547,545.113403,554.484192,474.732086,449.775757
YBR128C,17.8535,18.023907,13.996686,3.769361,3.94104,4.261254,4.490217,4.977777,5.254406
YBR129C,9.671551,7.587523,14.668539,5.661704,9.411252,10.3127,11.46153,9.325338,9.936409
YBR130C,18.041449,13.764593,19.666786,8.127701,11.588608,11.896964,11.51079,10.921782,9.836723
YBR131W,1.971873,0.806828,2.567702,0.935152,1.413012,1.273964,1.789598,1.853801,2.32826
YBR131C-A,0,0,0,0,0,0,0,0,0
YBR132C,31.354464,19.474014,10.181655,24.494806,51.354988,47.508446,25.326929,29.637096,26.975821
YBR133C,27.55205,25.201534,37.490303,26.804792,26.497023,34.309956,38.391785,38.651028,35.221508
YBR134W,2.617745,5.991681,9.69797,5.412076,5.977745,8.116072,10.641899,12.292542,11.014283
YBR135W,37.018135,28.648354,38.275345,22.176159,24.361702,22.581055,28.229885,35.965042,29.82095
YBR136W,1.90227,1.361884,1.379309,0.960847,1.305298,1.562872,2.573036,2.150526,2.250356
YBR137W,63.748848,44.462021,49.432758,43.84745,52.82312,32.581562,54.126839,50.549011,51.018147
YBR138C,2.403171,1.914662,2.894344,0.922713,0.831608,0.898347,2.659867,2.06055,3.035347
YBR139W,99.951729,70.317024,46.34322,103.224365,119.358994,100.925354,101.719131,107.638794,109.350563
YBR140C,10.958961,7.18538,6.377165,11.077379,13.716002,14.322435,18.792551,16.126215,18.194098
YBR141C,36.991264,31.930775,17.835262,10.945984,17.984568,19.249521,22.51008,21.725645,22.184614
YBR141W-A,0,0,0,0,0,0,0,0,0
YBR142W,3.464396,2.090598,10.345578,1.994356,3.340206,4.632425,5.178784,3.95884,5.682301
YBR143C,102.060379,100.916161,201.600052,127.998436,148.51593,173.295975,158.181717,140.820374,140.400223
YBR144C,3.014316,2.161211,2.873917,1.732443,0.600869,1.436225,0.833175,1.695719,1.124379
YBR145W,442.030182,475.701874,258.531372,98.558037,174.77655,105.089378,102.494995,90.814194,84.413658
YBR146W,33.773357,31.963524,40.398521,22.191093,31.610806,29.7138,34.028229,30.090588,32.705021
YBR147W,21.276396,17.706408,8.725621,5.351265,9.17174,6.364438,13.126997,14.971149,12.480538
YBR148W,1.908324,2.177163,1.86138,1.398732,0.771053,1.29989,2.559816,2.08659,1.675676
YBR149W,165.729614,198.338242,98.747314,177.414993,201.716064,147.567856,171.687973,168.392838,193.280151
YBR150C,1.089052,0.790789,1.270094,0.774284,2.029332,1.697789,2.953128,2.646765,2.231912
YBR151W,43.468613,40.548168,46.3815,26.783998,36.774979,33.638973,41.68676,45.264427,44.985737
YBR152W,2.677643,3.139664,3.078753,1.130942,1.812228,2.382925,1.77304,1.976479,2.257075
YBR153W,13.345544,8.866783,15.957182,5.241612,7.887565,8.873357,15.18011,12.603837,14.153194
YBR154C,28.091373,9.132659,55.209648,8.845427,13.626546,18.296537,16.908411,16.222742,21.851028
YBR155W,6.523355,2.353327,14.557176,1.496667,2.783599,3.962041,6.63297,6.23659,5.630861
YBR156C,2.200189,1.802327,2.566504,0.966518,0.908082,1.542612,6.654816,5.936596,6.438027
YBR157C,23.463778,9.593925,13.321015,4.353764,5.792411,6.181088,6.32001,4.838991,5.69149
YBR158W,46.744537,25.723207,73.261574,22.312004,42.38274,49.788971,19.754917,17.267998,18.470242
YBR159W,114.817093,88.519974,162.628586,96.479248,126.038933,129.422653,114.023979,126.50032,117.713951
YBR160W,19.046545,15.978056,20.353142,14.982325,19.589716,21.932434,33.872795,33.520668,32.718998
YBR161W,10.798938,5.884615,11.748636,5.034957,6.393816,6.788533,10.286605,13.198471,10.358173
YBR162C,1609.054565,1990.553833,1456.647705,3125.274414,2565.682861,3530.820068,1316.766968,1139.233521,1005.857666
YBR162W-A,72.667648,25.185366,86.869652,38.603027,41.939178,45.203472,39.333324,36.966293,47.275784
YBR163W,7.929667,4.429712,10.601437,5.331072,7.770859,9.100724,7.282306,7.494117,8.886225
YBR164C,50.23735,24.902584,79.233322,21.5233,27.690453,32.483925,40.150894,35.647652,39.804272
YBR165W,11.953512,5.499419,17.625853,8.481066,14.965205,9.770811,18.11647,16.295008,19.598705
YBR166C,13.402484,7.227344,18.30817,8.261603,13.973222,12.693515,15.910833,17.524284,17.753805
YBR167C,16.768705,8.663171,23.498318,4.198918,9.877279,8.465829,12.042202,11.169554,11.217335
YBR168W,10.085035,6.732876,12.643231,4.842256,7.570976,7.036438,7.944388,9.274543,7.650959
YBR169C,8.02176,3.846343,2.510246,10.879349,16.520048,11.894928,19.945919,19.905973,21.010685
YBR170C,7.661505,7.638993,10.268755,7.926805,10.574026,10.126967,43.764812,39.427605,40.438835
YBR171W,66.710907,25.068176,79.300774,26.323473,39.241528,40.036003,43.037975,41.986275,43.102657
YBR172C,8.917475,5.086055,11.968779,7.161684,12.587891,20.426359,13.900017,10.160253,11.192985
YBR173C,208.01329,232.823517,166.624496,153.248703,153.108963,156.425385,403.616089,413.810516,393.981934
YBR174C,2.533067,3.268979,3.169644,1.290218,1.804649,2.636696,2.862561,3.513392,3.400245
YBR175W,44.509956,36.828957,42.401199,24.231663,28.881739,30.802675,61.636631,61.010284,60.832928
YBR176W,10.964577,5.743929,12.557195,6.317229,6.903754,7.783795,11.698575,11.578859,12.258716
YBR177C,235.835526,252.191574,155.243134,215.678513,302.408752,240.864456,308.239349,313.395294,293.602356
YBR178W,4.177773,6.317278,5.964528,5.642331,6.748324,6.136405,9.239784,8.497315,7.491127
YBR179C,7.240537,7.185826,4.841984,2.062073,3.45383,4.662502,4.281051,4.332173,4.434116
YBR180W,1.999149,1.818284,1.741961,0.683438,1.004229,1.157485,2.224754,2.838389,2.397261
YBR181C,883.960205,1180.873291,1759.613403,579.399963,604.914978,691.963684,739.565613,702.047974,729.760193
YBR182C,5.8934,5.101052,5.379268,4.811548,11.800041,7.003996,7.951042,9.725896,9.243656
YBR182C-A,4.172758,1.83989,2.039862,0.701772,0.900679,1.86974,0.882746,1.219289,1.428899
YBR183W,25.008713,14.362235,9.298738,18.246386,30.175968,22.278469,18.158524,19.283672,16.780201
YBR184W,2.302654,2.006182,1.435249,0.466846,0.381955,0.400027,1.330761,1.094791,1.419217
YBR185C,14.02144,8.76601,16.114914,9.957324,17.978119,16.657328,20.248487,24.363045,24.418884
YBR186W,8.672935,5.305385,6.71024,0.916397,2.201629,3.082584,3.50381,3.929406,3.454644
YBR187W,365.867798,542.601501,408.260437,285.002899,317.807587,525.07373,280.112762,270.156036,243.133469
YBR188C,20.020247,7.443961,25.126993,6.627506,9.574944,9.841006,8.391123,10.045898,11.896283
YBR189W,1593.585571,1392.33728,3378.098633,848.982544,1147.722656,1477.52417,1018.604614,967.298157,1050.901123
YBR190W,24.641663,17.59819,59.31781,12.288277,16.320086,16.037577,20.057472,17.203728,20.430422
YBR191W,1022.589905,602.56897,2379.939941,397.074341,561.744446,660.667664,579.483887,569.612427,591.409363
YBR191W-A,106.316345,66.925652,184.970276,52.150227,59.888355,73.432442,48.605625,54.723316,55.672848
YBR192W,7.728593,5.927779,9.098913,5.629833,7.681716,8.380475,10.488333,11.38149,10.93429
YBR193C,16.281088,18.38302,24.240223,13.202619,14.976048,15.700174,21.973211,23.191872,22.568357
YBR194W,19.373201,13.617622,18.723625,7.570602,7.483604,6.148777,11.852885,11.245781,13.276978
